ID_taxis,Taxis,payment_type,total_amount,PU_ID_borough,DO_ID_borough,pickup_hour,date
2033,Yellow,1.0,24.75,3,3,20,19/12/2021
2034,Yellow,1.0,12.25,3,3,20,19/12/2021
2035,Yellow,1.0,18.36,3,5,6,20/12/2021
2036,Yellow,1.0,10.14,3,3,6,20/12/2021
2037,Yellow,1.0,34.55,3,3,7,20/12/2021
2038,Yellow,1.0,9.3,3,3,6,20/12/2021
2039,Yellow,2.0,18.8,3,3,9,20/12/2021
2040,Yellow,1.0,12.36,3,3,11,20/12/2021
2041,Yellow,3.0,3.3,6,6,11,20/12/2021
2042,Yellow,1.0,17.3,3,3,11,20/12/2021
2043,Yellow,1.0,63.42,1,6,14,20/12/2021
2044,Yellow,1.0,12.8,3,3,15,20/12/2021
2045,Yellow,1.0,18.36,3,3,15,20/12/2021
2046,Yellow,1.0,55.6,1,3,16,20/12/2021
2047,Yellow,2.0,15.8,3,3,16,20/12/2021
2048,Yellow,1.0,13.56,3,3,16,20/12/2021
2049,Yellow,2.0,15.3,3,3,17,20/12/2021
2050,Yellow,1.0,16.56,3,3,17,20/12/2021
2051,Yellow,1.0,21.96,3,3,17,20/12/2021
2052,Yellow,1.0,18.59,3,3,17,20/12/2021
2053,Yellow,1.0,55.55,1,5,18,20/12/2021
2054,Yellow,1.0,38.1,1,3,18,20/12/2021
2055,Yellow,2.0,13.8,3,5,20,20/12/2021
2056,Yellow,1.0,6.35,3,3,20,20/12/2021
2057,Yellow,1.0,17.76,3,3,20,20/12/2021
2058,Yellow,1.0,24.96,3,3,20,20/12/2021
2059,Yellow,2.0,20.3,3,3,8,21/12/2021
2060,Yellow,1.0,12.36,3,3,8,21/12/2021
2061,Yellow,1.0,14.75,3,3,10,21/12/2021
2062,Yellow,1.0,11.76,3,3,10,21/12/2021
2063,Yellow,1.0,16.55,3,3,12,21/12/2021
2064,Yellow,2.0,44.8,3,5,13,21/12/2021
2065,Yellow,1.0,17.3,3,3,14,21/12/2021
2066,Yellow,1.0,16.56,3,3,14,21/12/2021
2067,Yellow,1.0,11.16,3,3,15,21/12/2021
2068,Yellow,1.0,12.95,3,3,17,21/12/2021
2069,Yellow,1.0,17.76,3,3,18,21/12/2021
2070,Yellow,1.0,17.16,3,3,19,21/12/2021
2071,Yellow,1.0,18.95,3,3,20,21/12/2021
2072,Yellow,1.0,24.96,3,5,20,21/12/2021
2073,Yellow,4.0,54.05,1,1,7,22/12/2021
2074,Yellow,2.0,51.05,1,3,8,22/12/2021
2075,Yellow,1.0,8.76,3,3,8,22/12/2021
2076,Yellow,1.0,16.56,3,3,9,22/12/2021
2077,Yellow,1.0,13.5,3,3,10,22/12/2021
2078,Yellow,1.0,14.15,3,3,12,22/12/2021
2079,Yellow,1.0,20.76,3,6,12,22/12/2021
2080,Yellow,1.0,32.88,3,5,13,22/12/2021
2081,Yellow,2.0,10.3,3,3,13,22/12/2021
2082,Yellow,1.0,15.3,3,3,13,22/12/2021
2083,Yellow,1.0,9.3,3,3,16,22/12/2021
2084,Yellow,2.0,13.8,3,3,16,22/12/2021
2085,Yellow,2.0,7.3,3,3,12,23/12/2021
2086,Yellow,1.0,21.19,3,3,12,23/12/2021
2087,Yellow,1.0,11.15,3,3,15,23/12/2021
2088,Yellow,1.0,14.76,3,3,15,23/12/2021
2089,Yellow,1.0,22.25,1,3,17,23/12/2021
2090,Yellow,1.0,15.96,3,3,18,23/12/2021
2091,Yellow,4.0,6.8,3,3,6,24/12/2021
2092,Yellow,2.0,9.8,3,3,9,24/12/2021
2093,Yellow,2.0,11.3,3,3,9,24/12/2021
2094,Yellow,1.0,15.3,3,3,10,24/12/2021
2095,Yellow,1.0,10.32,3,3,15,24/12/2021
2096,Yellow,1.0,12.3,3,3,16,24/12/2021
2097,Yellow,1.0,12.25,3,3,17,24/12/2021
2098,Yellow,1.0,20.38,3,3,17,24/12/2021
2099,Yellow,1.0,22.56,3,3,19,24/12/2021
2100,Yellow,1.0,55.0,3,5,19,24/12/2021
2101,Yellow,1.0,16.83,3,3,10,25/12/2021
2102,Yellow,2.0,10.3,3,3,11,25/12/2021
2103,Yellow,2.0,11.3,3,3,11,25/12/2021
2104,Yellow,1.0,14.76,3,3,11,25/12/2021
2105,Yellow,2.0,7.8,3,3,12,25/12/2021
2106,Yellow,1.0,8.31,3,3,13,25/12/2021
2107,Yellow,1.0,18.35,3,3,13,25/12/2021
2108,Yellow,1.0,18.36,3,3,13,25/12/2021
2109,Yellow,1.0,10.3,3,3,19,25/12/2021
2110,Yellow,1.0,10.38,3,3,19,25/12/2021
2111,Yellow,1.0,16.56,3,3,20,25/12/2021
2112,Yellow,2.0,10.3,3,3,20,25/12/2021
2113,Yellow,1.0,10.56,3,3,8,26/12/2021
2114,Yellow,1.0,56.94,1,5,10,26/12/2021
2115,Yellow,2.0,8.3,3,3,12,26/12/2021
2116,Yellow,1.0,10.3,3,3,12,26/12/2021
2117,Yellow,1.0,20.75,3,3,14,26/12/2021
2118,Yellow,1.0,19.3,3,3,14,26/12/2021
2119,Yellow,1.0,14.16,3,3,14,26/12/2021
2120,Yellow,2.0,8.8,3,3,14,26/12/2021
2121,Yellow,2.0,24.8,3,3,15,26/12/2021
2122,Yellow,1.0,14.75,3,3,16,26/12/2021
2123,Yellow,1.0,11.75,3,3,19,26/12/2021
2124,Yellow,1.0,8.8,3,3,20,26/12/2021
2125,Yellow,0.0,22.46,5,5,10,19/12/2021
2126,Yellow,0.0,19.13,3,3,18,21/12/2021
2127,Yellow,0.0,29.04,3,3,12,22/12/2021
2128,Yellow,0.0,15.87,3,3,17,24/12/2021
2129,Yellow,0.0,49.2,1,1,11,25/12/2021
2130,Yellow,0.0,48.41,5,1,9,26/12/2021
2131,Yellow,1.0,25.8,3,3,8,4/3/2022
2132,Yellow,1.0,15.3,3,3,9,4/3/2022
2133,Yellow,1.0,54.4,3,5,14,4/3/2022
2134,Yellow,1.0,12.36,3,3,14,4/3/2022
2135,Yellow,1.0,17.29,3,3,14,4/3/2022
2136,Yellow,2.0,11.8,3,3,14,4/3/2022
2137,Yellow,1.0,17.15,3,3,15,4/3/2022
2138,Yellow,1.0,20.38,3,3,15,4/3/2022
2139,Yellow,1.0,10.3,3,3,15,4/3/2022
2140,Yellow,1.0,17.8,3,3,16,4/3/2022
2141,Yellow,1.0,14.16,3,3,16,4/3/2022
2142,Yellow,1.0,16.56,3,3,17,4/3/2022
2143,Yellow,2.0,39.8,3,1,18,4/3/2022
2144,Yellow,2.0,24.8,3,1,18,4/3/2022
2145,Yellow,2.0,10.8,3,3,18,4/3/2022
2146,Yellow,1.0,21.8,3,3,19,4/3/2022
2147,Yellow,1.0,22.25,3,3,20,4/3/2022
2148,Yellow,1.0,10.7,3,3,10,5/3/2022
2149,Yellow,1.0,10.38,3,3,12,5/3/2022
2150,Yellow,2.0,10.3,3,3,12,5/3/2022
2151,Yellow,2.0,7.8,3,3,13,5/3/2022
2152,Yellow,1.0,17.16,3,3,13,5/3/2022
2153,Yellow,2.0,8.8,3,3,13,5/3/2022
2154,Yellow,1.0,17.76,3,3,14,5/3/2022
2155,Yellow,1.0,15.3,3,3,15,5/3/2022
2156,Yellow,1.0,15.35,3,3,15,5/3/2022
2157,Yellow,1.0,21.59,3,3,16,5/3/2022
2158,Yellow,1.0,19.56,3,3,16,5/3/2022
2159,Yellow,1.0,21.95,3,3,16,5/3/2022
2160,Yellow,1.0,10.97,3,3,17,5/3/2022
2161,Yellow,1.0,29.16,3,3,17,5/3/2022
2162,Yellow,1.0,13.56,3,3,18,5/3/2022
2163,Yellow,1.0,20.76,3,3,19,5/3/2022
2164,Yellow,1.0,12.36,3,3,20,5/3/2022
2165,Yellow,2.0,23.8,3,5,8,6/3/2022
2166,Yellow,1.0,12.25,3,3,9,6/3/2022
2167,Yellow,2.0,6.8,3,3,10,6/3/2022
2168,Yellow,1.0,12.74,3,3,11,6/3/2022
2169,Yellow,2.0,9.3,3,3,14,6/3/2022
2170,Yellow,1.0,9.96,3,3,15,6/3/2022
2171,Yellow,1.0,15.35,3,3,17,6/3/2022
2172,Yellow,1.0,24.36,3,3,17,6/3/2022
2173,Yellow,1.0,14.75,3,3,17,6/3/2022
2174,Yellow,2.0,20.8,3,3,18,6/3/2022
2175,Yellow,1.0,13.56,3,3,19,6/3/2022
2176,Yellow,1.0,9.8,3,3,19,6/3/2022
2177,Yellow,1.0,19.56,3,3,7,7/3/2022
2178,Yellow,1.0,22.8,3,3,8,7/3/2022
2179,Yellow,2.0,6.8,3,3,9,7/3/2022
2180,Yellow,1.0,13.8,3,3,13,7/3/2022
2181,Yellow,2.0,9.8,3,3,13,7/3/2022
2182,Yellow,1.0,41.1,1,3,20,7/3/2022
2183,Yellow,1.0,12.25,3,3,20,7/3/2022
2184,Yellow,1.0,19.56,6,6,9,8/3/2022
2185,Yellow,1.0,45.7,1,3,10,8/3/2022
2186,Yellow,1.0,24.75,3,3,13,8/3/2022
2187,Yellow,2.0,11.8,3,3,14,8/3/2022
2188,Yellow,3.0,5.8,3,3,15,8/3/2022
2189,Yellow,1.0,14.12,3,3,15,8/3/2022
2190,Yellow,1.0,13.56,3,3,18,8/3/2022
2191,Yellow,1.0,16.28,3,3,20,8/3/2022
2192,Yellow,1.0,11.76,3,3,20,8/3/2022
2193,Yellow,1.0,12.7,3,3,7,9/3/2022
2194,Yellow,1.0,12.36,3,3,7,9/3/2022
2195,Yellow,1.0,16.45,3,3,9,9/3/2022
2196,Yellow,1.0,26.8,3,3,9,9/3/2022
2197,Yellow,1.0,13.8,3,3,9,9/3/2022
2198,Yellow,1.0,13.39,3,3,9,9/3/2022
2199,Yellow,1.0,13.8,3,3,10,9/3/2022
2200,Yellow,1.0,16.56,3,3,10,9/3/2022
2201,Yellow,1.0,38.16,3,3,10,9/3/2022
2202,Yellow,1.0,9.0,3,3,13,9/3/2022
2203,Yellow,1.0,30.36,3,3,13,9/3/2022
2204,Yellow,1.0,14.8,3,3,13,9/3/2022
2205,Yellow,1.0,10.56,3,3,13,9/3/2022
2206,Yellow,1.0,12.88,3,3,14,9/3/2022
2207,Yellow,1.0,18.48,3,3,15,9/3/2022
2208,Yellow,1.0,11.76,3,3,14,9/3/2022
2209,Yellow,1.0,24.35,3,3,15,9/3/2022
2210,Yellow,2.0,40.05,1,1,16,9/3/2022
2211,Yellow,1.0,15.96,3,3,16,9/3/2022
2212,Yellow,2.0,9.3,3,3,16,9/3/2022
2213,Yellow,1.0,17.76,3,3,16,9/3/2022
2214,Yellow,1.0,24.13,3,3,17,9/3/2022
2215,Yellow,1.0,11.76,3,3,18,9/3/2022
2216,Yellow,1.0,18.96,3,3,18,9/3/2022
2217,Yellow,1.0,11.84,3,3,19,9/3/2022
2218,Yellow,1.0,12.8,3,3,20,9/3/2022
2219,Yellow,2.0,19.8,3,3,20,9/3/2022
2220,Yellow,1.0,11.16,3,3,7,10/3/2022
2221,Yellow,1.0,11.33,3,3,7,10/3/2022
2222,Yellow,1.0,17.16,3,3,9,10/3/2022
2223,Yellow,2.0,61.42,3,1,14,10/3/2022
2224,Yellow,1.0,27.96,3,3,14,10/3/2022
2225,Yellow,1.0,13.5,3,3,15,10/3/2022
2226,Yellow,1.0,12.95,3,3,15,10/3/2022
2227,Yellow,1.0,19.56,3,3,17,10/3/2022
2228,Yellow,2.0,13.3,3,3,18,10/3/2022
2229,Yellow,1.0,19.3,3,3,18,10/3/2022
2230,Yellow,1.0,13.3,3,3,19,10/3/2022
2231,Yellow,1.0,18.36,3,3,20,10/3/2022
2232,Yellow,0.0,13.46,3,3,18,4/3/2022
2233,Yellow,0.0,18.36,3,3,9,5/3/2022
2234,Yellow,0.0,14.03,3,3,15,6/3/2022
2235,Yellow,1.0,10.55,3,3,8,4/8/2022
2236,Yellow,1.0,16.8,3,3,9,4/8/2022
2237,Yellow,1.0,22.3,3,3,14,4/8/2022
2238,Yellow,1.0,19.12,3,3,14,4/8/2022
2239,Yellow,2.0,22.8,3,3,15,4/8/2022
2240,Yellow,2.0,11.8,3,3,15,4/8/2022
2241,Yellow,2.0,11.8,3,3,15,4/8/2022
2242,Yellow,2.0,9.8,3,3,16,4/8/2022
2243,Yellow,1.0,22.25,3,3,16,4/8/2022
2244,Yellow,1.0,12.96,3,3,17,4/8/2022
2245,Yellow,1.0,22.33,3,3,17,4/8/2022
2246,Yellow,1.0,12.8,3,3,18,4/8/2022
2247,Yellow,1.0,21.3,3,3,18,4/8/2022
2248,Yellow,1.0,14.16,3,3,18,4/8/2022
2249,Yellow,2.0,19.8,3,3,18,4/8/2022
2250,Yellow,1.0,11.16,3,3,18,4/8/2022
2251,Yellow,2.0,65.1,1,3,19,4/8/2022
2252,Yellow,1.0,14.15,3,3,7,5/8/2022
2253,Yellow,1.0,12.3,3,3,8,5/8/2022
2254,Yellow,1.0,14.16,3,3,11,5/8/2022
2255,Yellow,1.0,10.3,3,3,13,5/8/2022
2256,Yellow,1.0,22.25,3,3,13,5/8/2022
2257,Yellow,1.0,82.32,1,6,14,5/8/2022
2258,Yellow,1.0,12.8,1,1,14,5/8/2022
2259,Yellow,1.0,74.22,3,1,15,5/8/2022
2260,Yellow,1.0,15.8,3,3,15,5/8/2022
2261,Yellow,1.0,12.35,3,3,15,5/8/2022
2262,Yellow,1.0,17.88,3,3,16,5/8/2022
2263,Yellow,2.0,12.3,3,3,16,5/8/2022
2264,Yellow,2.0,9.8,3,3,17,5/8/2022
2265,Yellow,1.0,49.0,1,3,18,5/8/2022
2266,Yellow,2.0,15.3,3,3,18,5/8/2022
2267,Yellow,1.0,14.13,3,3,18,5/8/2022
2268,Yellow,1.0,18.5,3,3,19,5/8/2022
2269,Yellow,1.0,13.0,3,3,19,5/8/2022
2270,Yellow,1.0,20.8,3,3,20,5/8/2022
2271,Yellow,1.0,16.8,3,3,20,5/8/2022
2272,Yellow,2.0,7.8,3,3,10,6/8/2022
2273,Yellow,1.0,18.5,3,3,11,6/8/2022
2274,Yellow,1.0,23.15,3,3,12,6/8/2022
2275,Yellow,2.0,8.3,3,3,12,6/8/2022
2276,Yellow,1.0,11.0,3,3,13,6/8/2022
2277,Yellow,1.0,13.55,3,3,16,6/8/2022
2278,Yellow,1.0,18.8,3,3,17,6/8/2022
2279,Yellow,1.0,16.3,3,3,18,6/8/2022
2280,Yellow,2.0,19.3,3,3,18,6/8/2022
2281,Yellow,1.0,18.55,3,3,19,6/8/2022
2282,Yellow,1.0,12.96,3,3,19,6/8/2022
2283,Yellow,2.0,4.55,1,1,19,6/8/2022
2284,Yellow,1.0,15.95,3,3,20,6/8/2022
2285,Yellow,2.0,13.8,3,3,6,7/8/2022
2286,Yellow,2.0,16.3,3,3,11,7/8/2022
2287,Yellow,1.0,7.56,3,3,11,7/8/2022
2288,Yellow,1.0,11.27,3,3,12,7/8/2022
2289,Yellow,1.0,21.95,3,3,12,7/8/2022
2290,Yellow,1.0,26.3,3,3,13,7/8/2022
2291,Yellow,1.0,16.86,1,1,17,7/8/2022
2292,Yellow,1.0,12.96,3,3,17,7/8/2022
2293,Yellow,1.0,18.96,3,3,12,8/8/2022
2294,Yellow,1.0,13.55,3,3,12,8/8/2022
2295,Yellow,1.0,64.85,3,1,15,8/8/2022
2296,Yellow,2.0,11.3,3,3,16,8/8/2022
2297,Yellow,1.0,10.55,3,3,18,8/8/2022
2298,Yellow,1.0,9.13,3,3,20,8/8/2022
2299,Yellow,1.0,16.55,3,3,7,9/8/2022
2300,Yellow,1.0,18.36,3,3,8,9/8/2022
2301,Yellow,1.0,26.75,3,3,12,9/8/2022
2302,Yellow,1.0,19.3,3,3,13,9/8/2022
2303,Yellow,2.0,14.3,3,3,14,9/8/2022
2304,Yellow,1.0,17.85,3,3,14,9/8/2022
2305,Yellow,1.0,12.96,3,3,15,9/8/2022
2306,Yellow,1.0,11.76,3,3,15,9/8/2022
2307,Yellow,1.0,21.8,3,3,16,9/8/2022
2308,Yellow,1.0,15.3,3,3,16,9/8/2022
2309,Yellow,1.0,22.5,3,3,16,9/8/2022
2310,Yellow,1.0,14.63,3,3,17,9/8/2022
2311,Yellow,1.0,18.3,3,3,17,9/8/2022
2312,Yellow,1.0,16.56,3,3,17,9/8/2022
2313,Yellow,1.0,11.56,3,3,17,9/8/2022
2314,Yellow,1.0,14.76,3,3,17,9/8/2022
2315,Yellow,2.0,26.8,3,1,19,9/8/2022
2316,Yellow,1.0,15.95,3,3,19,9/8/2022
2317,Yellow,1.0,16.8,3,3,19,9/8/2022
2318,Yellow,1.0,16.56,3,3,20,9/8/2022
2319,Yellow,1.0,15.8,3,3,20,9/8/2022
2320,Yellow,2.0,9.8,3,3,20,9/8/2022
2321,Yellow,1.0,14.16,3,3,7,10/8/2022
2322,Yellow,1.0,11.27,3,3,8,10/8/2022
2323,Yellow,1.0,17.16,3,3,9,10/8/2022
2324,Yellow,1.0,21.36,3,3,10,10/8/2022
2325,Yellow,1.0,17.76,3,3,10,10/8/2022
2326,Yellow,1.0,17.16,3,3,10,10/8/2022
2327,Yellow,1.0,30.96,3,3,11,10/8/2022
2328,Yellow,1.0,17.16,3,3,12,10/8/2022
2329,Yellow,2.0,16.3,3,3,15,10/8/2022
2330,Yellow,1.0,28.93,3,3,15,10/8/2022
2331,Yellow,1.0,20.16,3,3,16,10/8/2022
2332,Yellow,1.0,12.36,3,3,17,10/8/2022
2333,Yellow,1.0,11.76,3,3,17,10/8/2022
2334,Yellow,1.0,17.16,3,3,18,10/8/2022
2335,Yellow,1.0,17.29,3,3,18,10/8/2022
2336,Yellow,1.0,77.3,1,1,19,10/8/2022
2337,Yellow,0.0,19.6,3,3,12,4/8/2022
2338,Yellow,0.0,15.94,3,3,16,9/8/2022
2339,Yellow,1.0,25.0,3,3,8,19/12/2022
2340,Yellow,1.0,12.6,3,3,9,19/12/2022
2341,Yellow,1.0,26.04,3,3,14,19/12/2022
2342,Yellow,1.0,33.6,3,3,14,19/12/2022
2343,Yellow,1.0,30.0,3,3,14,19/12/2022
2344,Yellow,1.0,29.4,3,3,14,19/12/2022
2345,Yellow,1.0,16.8,3,3,15,19/12/2022
2346,Yellow,2.0,70.2,1,3,15,19/12/2022
2347,Yellow,2.0,75.25,1,3,15,19/12/2022
2348,Yellow,1.0,19.8,3,3,16,19/12/2022
2349,Yellow,1.0,22.32,3,3,16,19/12/2022
2350,Yellow,1.0,12.6,3,3,17,19/12/2022
2351,Yellow,1.0,18.87,3,3,17,19/12/2022
2352,Yellow,1.0,29.88,3,3,18,19/12/2022
2353,Yellow,1.0,15.6,3,3,18,19/12/2022
2354,Yellow,1.0,15.6,3,3,18,19/12/2022
2355,Yellow,1.0,50.55,1,1,19,19/12/2022
2356,Yellow,1.0,26.62,3,3,20,19/12/2022
2357,Yellow,1.0,18.9,3,3,7,20/12/2022
2358,Yellow,1.0,19.32,3,3,10,20/12/2022
2359,Yellow,1.0,23.66,3,3,11,20/12/2022
2360,Yellow,1.0,23.65,3,3,12,20/12/2022
2361,Yellow,2.0,14.7,3,3,13,20/12/2022
2362,Yellow,1.0,11.76,3,3,13,20/12/2022
2363,Yellow,1.0,16.8,3,3,13,20/12/2022
2364,Yellow,2.0,9.8,3,3,13,20/12/2022
2365,Yellow,1.0,29.0,3,3,15,20/12/2022
2366,Yellow,1.0,20.15,3,3,15,20/12/2022
2367,Yellow,2.0,27.7,3,1,16,20/12/2022
2368,Yellow,1.0,23.0,3,3,16,20/12/2022
2369,Yellow,2.0,10.2,3,3,16,20/12/2022
2370,Yellow,1.0,51.72,3,3,17,20/12/2022
2371,Yellow,1.0,13.63,3,3,17,20/12/2022
2372,Yellow,1.0,18.96,3,3,18,20/12/2022
2373,Yellow,1.0,19.35,3,3,18,20/12/2022
2374,Yellow,1.0,28.35,3,3,20,20/12/2022
2375,Yellow,1.0,22.8,3,3,6,21/12/2022
2376,Yellow,1.0,23.62,3,3,7,21/12/2022
2377,Yellow,1.0,21.0,3,3,8,21/12/2022
2378,Yellow,1.0,14.25,3,3,9,21/12/2022
2379,Yellow,2.0,12.6,3,3,12,21/12/2022
2380,Yellow,2.0,17.5,3,3,13,21/12/2022
2381,Yellow,1.0,13.6,3,3,14,21/12/2022
2382,Yellow,2.0,11.9,3,3,14,21/12/2022
2383,Yellow,1.0,15.95,3,3,15,21/12/2022
2384,Yellow,1.0,31.5,3,3,15,21/12/2022
2385,Yellow,2.0,48.0,3,3,16,21/12/2022
2386,Yellow,1.0,18.12,3,3,16,21/12/2022
2387,Yellow,1.0,24.0,3,3,18,21/12/2022
2388,Yellow,1.0,15.6,3,3,18,21/12/2022
2389,Yellow,2.0,11.6,3,3,19,21/12/2022
2390,Yellow,1.0,26.0,3,3,19,21/12/2022
2391,Yellow,1.0,67.25,1,1,9,22/12/2022
2392,Yellow,2.0,16.8,3,3,9,22/12/2022
2393,Yellow,2.0,20.7,3,3,17,22/12/2022
2394,Yellow,1.0,13.95,3,3,17,22/12/2022
2395,Yellow,1.0,38.28,3,5,19,22/12/2022
2396,Yellow,2.0,10.1,3,3,6,23/12/2022
2397,Yellow,2.0,19.6,3,3,11,23/12/2022
2398,Yellow,2.0,11.2,3,3,13,23/12/2022
2399,Yellow,2.0,14.7,3,3,14,23/12/2022
2400,Yellow,1.0,83.2,1,6,13,23/12/2022
2401,Yellow,2.0,13.0,3,3,18,23/12/2022
2402,Yellow,1.0,11.28,3,3,20,23/12/2022
2403,Yellow,1.0,16.7,3,3,20,23/12/2022
2404,Yellow,1.0,12.6,3,3,9,24/12/2022
2405,Yellow,1.0,17.5,3,3,9,24/12/2022
2406,Yellow,1.0,24.35,3,3,11,24/12/2022
2407,Yellow,1.0,67.5,3,1,12,24/12/2022
2408,Yellow,2.0,7.0,3,3,12,24/12/2022
2409,Yellow,2.0,25.9,3,3,12,24/12/2022
2410,Yellow,1.0,32.76,3,3,13,24/12/2022
2411,Yellow,2.0,39.9,3,3,13,24/12/2022
2412,Yellow,1.0,26.04,3,3,13,24/12/2022
2413,Yellow,2.0,17.5,3,3,13,24/12/2022
2414,Yellow,2.0,23.8,3,3,16,24/12/2022
2415,Yellow,1.0,12.08,3,3,16,24/12/2022
2416,Yellow,1.0,24.36,3,3,16,24/12/2022
2417,Yellow,2.0,28.0,3,3,16,24/12/2022
2418,Yellow,1.0,15.12,3,3,17,24/12/2022
2419,Yellow,1.0,33.6,3,3,18,24/12/2022
2420,Yellow,2.0,12.6,3,3,19,24/12/2022
2421,Yellow,1.0,8.8,3,3,19,24/12/2022
2422,Yellow,1.0,14.56,3,3,6,25/12/2022
2423,Yellow,1.0,52.15,1,1,9,25/12/2022
2424,Yellow,2.0,6.6,3,3,9,25/12/2022
2425,Yellow,4.0,7.0,3,3,10,25/12/2022
2426,Yellow,1.0,23.52,3,3,11,25/12/2022
2427,Yellow,2.0,20.3,3,3,12,25/12/2022
2428,Yellow,1.0,16.8,3,3,16,25/12/2022
2429,Yellow,2.0,12.6,3,3,16,25/12/2022
2430,Yellow,2.0,27.3,3,3,17,25/12/2022
2431,Yellow,2.0,31.8,3,3,20,25/12/2022
2432,Yellow,2.0,65.55,1,1,20,25/12/2022
2433,Yellow,2.0,101.0,1,3,10,26/12/2022
2434,Yellow,2.0,47.05,1,2,10,26/12/2022
2435,Yellow,2.0,11.2,3,3,13,26/12/2022
2436,Yellow,2.0,16.8,3,3,15,26/12/2022
2437,Yellow,1.0,18.0,3,3,19,26/12/2022
2438,Yellow,1.0,28.55,3,3,19,26/12/2022
2439,Yellow,0.0,28.21,3,3,13,20/12/2022
2440,Yellow,0.0,88.67,3,5,16,20/12/2022
2441,Yellow,0.0,21.38,3,3,20,23/12/2022
